Steam ID,Name,Kills,Deaths,K/D,Max kill streak,Kill(s) / minute,Death(s) / minute,Max death streak,Max TK streak,Death by TK,Death by TK Streak,(aprox.) Longest life min.,(aprox.) Shortest life secs.,Nemesis,Victim,Weapons,game_id
Steam ID,Spacklarn,66,25,2.64,11,1.19,0.45,5,0,0,0,6.00,0.00,Thelogger: 4,-=*Swellboi*=-: 8,SVT40: 66,https://server2.82nd.gg/#/gamescoreboard/28443
Steam ID,wolfblood,85,34,2.5,9,1.24,0.5,3,0,1,1,7.00,0.00,[82AD] Kolstad: 4,adam: 5,"MP40: 49, KARABINER 98K: 26, SATCHEL: 8, PANZERSCHRECK: 1, M43 STIELHANDGRANATE: 1",https://server2.82nd.gg/#/gamescoreboard/28441
Steam ID,pt,110,17,6.47,48,1.25,0.19,2,3,0,0,23.00,0.00,Zoraprostafa: 8,railhz: 8,"150MM HOWITZER [sFH 18]: 102, STG44: 8",https://server2.82nd.gg/#/gamescoreboard/28418
Steam ID,Warlord 4 charity,69,29,2.38,9,0.86,0.36,2,0,0,0,6.00,0.00,(WTH) Sychxx: 3,Valday: 6,"M1 GARAND: 65, BAZOOKA: 3, UNKNOWN: 1",https://server2.82nd.gg/#/gamescoreboard/28413
Steam ID,Мr. Mraz,162,11,14.73,79,2.2,0.15,1,0,0,0,14.00,1.00,GHOSTSTORIES: 3,the demo man: 12,"MG42: 159, LUGER P08: 3",https://server2.82nd.gg/#/gamescoreboard/28403
Steam ID,Wayrow,96,4,24,48,1.13,0.05,2,3,0,0,39.00,4.00,Zerrakan: 1,Default.Whore: 7,"76MM M1 GUN [Sherman M4A3E2(76)]: 65, COAXIAL M1919 [Sherman M4A3E2(76)]: 30, M1 GARAND: 1",https://server2.82nd.gg/#/gamescoreboard/28391
Steam ID,Summer,90,5,18,55,1.45,0.08,2,1,1,1,20.00,1.00,Pyrrhrick: 2,Manic: 8,"76MM M1 GUN [Sherman M4A3E2(76)]: 72, COAXIAL M1919 [Sherman M4A3E2(76)]: 11, 75MM CANNON [Sherman M4A3(75)W]: 3, S-MINE: 1, M1 GARAND: 1, TELLERMINE 43: 1, COAXIAL M1919 [Sherman M4A3(75)W]: 1",https://server2.82nd.gg/#/gamescoreboard/28381
Steam ID,ylli,66,13,5.08,55,0.75,0.15,6,1,0,0,49.00,1.00,RIP: 3,jscar321: 4,"150MM HOWITZER [sFH 18]: 57, KARABINER 98K: 7, M24 STIELHANDGRANATE: 2",https://server2.82nd.gg/#/gamescoreboard/28380
Steam ID,Shellcarnage,76,5,15.2,66,0.85,0.06,2,2,0,0,60.00,1.00,[82AD]brijnders: 2,ynto: 8,"150MM HOWITZER [sFH 18]: 69, MP40: 5, M1A1 AT MINE: 1, M43 STIELHANDGRANATE: 1",https://server2.82nd.gg/#/gamescoreboard/28376
Steam ID,V0yak,71,29,2.45,15,0.9,0.37,3,1,0,0,10.00,1.00,old man dave: 3,Ironikzz: 4,"M1 GARAND: 57, M1918A2 BAR: 10, MK2 GRENADE: 3, UNKNOWN: 1",https://server2.82nd.gg/#/gamescoreboard/28375
Steam ID,Tom,107,25,4.28,16,1.32,0.31,3,0,0,0,12.00,1.00,Schulc312: 3,TAW | Chimera: 5,"GEWEHR 43: 106, M43 STIELHANDGRANATE: 1",https://server2.82nd.gg/#/gamescoreboard/28375
Steam ID,nopo,76,22,3.45,49,1.38,0.4,6,0,0,0,18.00,0.00,[82ADr] Gaalsson: 3,Mr_Potato: 5,"150MM HOWITZER [sFH 18]: 49, GEWEHR 43: 25, UNKNOWN: 2",https://server2.82nd.gg/#/gamescoreboard/28374
Steam ID,Mezei,79,12,6.58,35,0.89,0.13,2,0,1,1,22.00,1.00,velgard: 2,{P2D}P1kes: 7,"KARABINER 98K x8: 76, WALTHER P38: 3",https://server2.82nd.gg/#/gamescoreboard/28372
Steam ID,RowanMaBoot,65,22,2.95,24,0.93,0.31,4,0,3,1,12.00,1.00,DrPoopsie: 3,Hr_Hansen: 5,"FG42 x4: 62, S-MINE: 3",https://server2.82nd.gg/#/gamescoreboard/28361
Steam ID,Ziur Nosaj,83,3,27.67,81,1.86,0.07,1,1,0,0,30.00,5.00,SUNNYTATER: 2,EMESBE: 6,"155MM HOWITZER [M114]: 81, M1 CARBINE: 1, MK2 GRENADE: 1",https://server2.82nd.gg/#/gamescoreboard/28359
Steam ID,Tompork,80,4,20,74,2.77,0.14,2,9,0,0,2.00,0.00,Wladimir: 1,Wladimir: 5,"150MM HOWITZER [sFH 18]: 70, GEWEHR 43: 8, M43 STIELHANDGRANATE: 2",https://server2.82nd.gg/#/gamescoreboard/28358
Steam ID,ShockedPumpkin,76,29,2.62,22,0.86,0.33,5,0,0,0,11.00,0.00,Exp3rtNoob: 4,(WTH) Juxzta: 10,"GEWEHR 43: 54, MP40: 20, MG42: 2",https://server2.82nd.gg/#/gamescoreboard/28333
Steam ID,SleepyJoe,70,15,4.67,28,0.77,0.17,3,0,1,1,28.00,1.00,Moistvelvet: 2,Cable: 6,"M1 GARAND: 52, 155MM HOWITZER [M114]: 12, BAZOOKA: 4, MK2 GRENADE: 2",https://server2.82nd.gg/#/gamescoreboard/28332
Steam ID,YuriCorn,95,5,19,37,1.08,0.06,2,2,0,0,19.00,1.00,Rammy: 2,Hidden: 4,"76MM M1 GUN [Sherman M4A3E2(76)]: 47, 75MM CANNON [Sherman M4A3(75)W]: 26, COAXIAL M1919 [Sherman M4A3E2(76)]: 12, 37MM CANNON [Stuart M5A1]: 5, COAXIAL M1919 [Sherman M4A3(75)W]: 4, COAXIAL M1919 [Stuart M5A1]: 1",https://server2.82nd.gg/#/gamescoreboard/28321
Steam ID,Tompork,105,21,5,63,1.2,0.24,3,1,0,0,25.00,1.00,RADWIMPS_ZEN098: 6,Mr.MassiveBallson: 7,"155MM HOWITZER [M114]: 78, M1918A2 BAR: 14, M1 CARBINE: 6, M1A1 THOMPSON: 5, UNKNOWN: 1, MK2 GRENADE: 1",https://server2.82nd.gg/#/gamescoreboard/28321
Steam ID,Spud,67,3,22.33,43,0.77,0.03,1,0,0,0,44.00,9.00,Falter: 1,L334m: 6,"76MM M1 GUN [Sherman M4A3E2(76)]: 30, 75MM CANNON [Sherman M4A3(75)W]: 21, COAXIAL M1919 [Sherman M4A3E2(76)]: 13, HULL M1919 [Sherman M4A3E2(76)]: 2, Sherman M4A3(75)W: 1",https://server2.82nd.gg/#/gamescoreboard/28321
Steam ID,TripleZer0,66,17,3.88,19,0.75,0.19,3,1,0,0,21.00,0.00,Fregga: 3,Lightsaak: 8,"KARABINER 98K x8: 37, FG42 x4: 24, S-MINE: 1, UNKNOWN: 1, WALTHER P38: 1, KARABINER 98K: 1, M43 STIELHANDGRANATE: 1",https://server2.82nd.gg/#/gamescoreboard/28319
Steam ID,Pvt. LongRifle [10th,99,13,7.62,90,1.85,0.24,5,5,1,1,19.00,0.00,Marillion: 11,Maskot: 9,"155MM HOWITZER [M114]: 96, Opel Blitz (Supply): 1, M6 37mm [M8 Greyhound]: 1, COAXIAL M1919 [M8 Greyhound]: 1",https://server2.82nd.gg/#/gamescoreboard/28317
Steam ID,raptor,119,10,11.9,71,1.45,0.12,4,6,0,0,45.00,0.00,[82AD] praisegh02: 6,[82AD] praisegh02: 9,"150MM HOWITZER [sFH 18]: 104, KARABINER 98K: 9, MP40: 4, STG44: 1, S-MINE: 1",https://server2.82nd.gg/#/gamescoreboard/28310
Steam ID,Step Grandad,83,17,4.88,34,0.95,0.19,5,1,0,0,16.00,0.00,kHaus: 5,[82ADr] Hi: 7,"150MM HOWITZER [sFH 18]: 54, GEWEHR 43: 27, UNKNOWN: 1, M43 STIELHANDGRANATE: 1",https://server2.82nd.gg/#/gamescoreboard/28292
Steam ID,Vega,73,7,10.43,49,0.82,0.08,2,2,0,0,48.00,0.00,Mepher: 4,Obly: 4,"150MM HOWITZER [sFH 18]: 68, MP40: 5",https://server2.82nd.gg/#/gamescoreboard/28290
Steam ID,Nona☭诺娜Нона,78,22,3.55,13,0.88,0.25,3,0,1,1,15.00,0.00,[82AD] PisiJiK: 3,captainjamaica: 8,"MG42: 74, UNKNOWN: 2, S-MINE: 1, KARABINER 98K: 1",https://server2.82nd.gg/#/gamescoreboard/28290
Steam ID,STHyper,76,36,2.11,8,0.86,0.41,3,0,0,0,6.00,1.00,[82ADr] Mike Lawry: 4,TripleZer0: 5,"GEWEHR 43: 29, KARABINER 98K: 27, STG44: 19, M43 STIELHANDGRANATE: 1",https://server2.82nd.gg/#/gamescoreboard/28288
Steam ID,Mr.shua周耍耍,93,46,2.02,10,1.16,0.57,4,3,1,1,6.00,0.00,F4LLeN Orbit: 5,OrHor: 6,"GEWEHR 43: 51, STG44: 34, M43 STIELHANDGRANATE: 5, SATCHEL: 3",https://server2.82nd.gg/#/gamescoreboard/28280
Steam ID,SnaggyDuck,85,3,28.33,85,1.18,0.04,2,2,0,0,58.00,3.00,Mavi: 1,Richard Da Wolfy: 7,"75MM CANNON [Sd.Kfz.171 Panther]: 68, COAXIAL MG34 [Sd.Kfz.171 Panther]: 17",https://server2.82nd.gg/#/gamescoreboard/28258
Steam ID,Neatbumpluk,67,2,33.5,40,0.9,0.03,1,2,0,0,57.00,11.00,samu: 1,7734cargo: 5,"150MM HOWITZER [sFH 18]: 66, MP40: 1",https://server2.82nd.gg/#/gamescoreboard/28250
Steam ID,Stonewall,65,17,3.82,24,0.82,0.21,4,9,0,0,16.00,0.00,Staed: 2,Nova: 4,"BOMBING RUN: 40, MP40: 14, STRAFING RUN: 8, PRECISION STRIKE: 2, LUGER P08: 1",https://server2.82nd.gg/#/gamescoreboard/28228
Steam ID,Simon0103,72,35,2.06,29,0.87,0.42,5,2,0,0,14.00,0.00,Golder: 3,Hot Dog Seven: 5,"MP40: 29, 150MM HOWITZER [sFH 18]: 28, GEWEHR 43: 10, M43 STIELHANDGRANATE: 5",https://server2.82nd.gg/#/gamescoreboard/28228
Steam ID,ReactNative,93,8,11.62,48,1.62,0.14,2,2,1,1,12.00,1.00,Invader: 5,Jungus: 8,"150MM HOWITZER [sFH 18]: 87, 50mm KwK 39/1 [Sd.Kfz.234 Puma]: 3, MP40: 2, MG42: 1",https://server2.82nd.gg/#/gamescoreboard/28211
Steam ID,威廉少校,84,4,21,66,0.97,0.05,2,12,0,0,40.00,1.00,ColesArmy: 1,Zi: 6,"150MM HOWITZER [sFH 18]: 82, STG44: 2",https://server2.82nd.gg/#/gamescoreboard/28210
Steam ID,Seborg,66,10,6.6,36,0.76,0.11,2,0,1,1,34.00,1.00,FCM: 2,aRustyBattleDroid: 5,"KARABINER 98K x8: 39, FG42 x4: 25, FELDSPATEN: 1, WALTHER P38: 1",https://server2.82nd.gg/#/gamescoreboard/28210
Steam ID,Sammy,87,16,5.44,16,1.59,0.29,3,0,1,1,8.00,1.00,ZopecOG: 4,Dominic James: 7,MG42: 87,https://server2.82nd.gg/#/gamescoreboard/28209
Steam ID,Nolhek,72,27,2.67,10,0.88,0.33,5,1,0,0,10.00,1.00,[82ADr] ViceCop: 4,Hairywarhero: 6,"GEWEHR 43: 30, MG42: 23, MG34: 14, LUGER P08: 4, M43 STIELHANDGRANATE: 1",https://server2.82nd.gg/#/gamescoreboard/28189
Steam ID,Pruhd,127,1,127,125,1.65,0.01,1,3,0,0,67.00,67.00,Skifode: 1,TheAsian: 7,"75MM CANNON [Sd.Kfz.171 Panther]: 81, COAXIAL MG34 [Sd.Kfz.171 Panther]: 30, 50mm KwK 39/1 [Sd.Kfz.234 Puma]: 13, COAXIAL MG34 [Sd.Kfz.234 Puma]: 2, MP40: 1",https://server2.82nd.gg/#/gamescoreboard/28156
Steam ID,Virgis,79,32,2.47,8,0.92,0.37,2,0,0,0,7.00,0.00,XsTrEaMXooX: 3,lvl10darkelf: 7,"M1918A2 BAR: 73, MK2 GRENADE: 6",https://server2.82nd.gg/#/gamescoreboard/28150
Steam ID,Peewee,78,4,19.5,44,1.09,0.06,1,1,0,0,24.00,2.00,Large: 2,LathspeLL: 5,"76MM M1 GUN [Sherman M4A3E2(76)]: 45, 75MM M3 GUN [Sherman M4A3E2]: 23, COAXIAL M1919 [Sherman M4A3E2]: 5, 75MM CANNON [Sherman M4A3(75)W]: 3, COAXIAL M1919 [Sherman M4A3E2(76)]: 2",https://server2.82nd.gg/#/gamescoreboard/28150
Steam ID,Tormet,123,4,30.75,119,1.36,0.04,1,2,1,1,5.00,1.00,sfp: 2,F U L L L E R [FAM]: 9,"75MM CANNON [Sd.Kfz.171 Panther]: 97, COAXIAL MG34 [Sd.Kfz.171 Panther]: 20, MP40: 4, M1A1 AT MINE: 1, TELLERMINE 43: 1",https://server2.82nd.gg/#/gamescoreboard/28142
Steam ID,Styzer,81,31,2.61,9,0.93,0.36,3,0,1,1,8.00,1.00,Tormet: 3,Diavolone96: 8,M1 GARAND: 81,https://server2.82nd.gg/#/gamescoreboard/28142
Steam ID,sfp,81,29,2.79,13,0.92,0.33,4,0,0,0,8.00,0.00,Hijackers! .rRr.: 3,Serman: 6,"M1 GARAND: 79, MK2 GRENADE: 2",https://server2.82nd.gg/#/gamescoreboard/28142
Steam ID,Shellcarnage,71,4,17.75,59,2.41,0.14,2,1,0,0,8.00,1.00,[RG] SirCutlerBecket: 3,Catto: 5,"150MM HOWITZER [sFH 18]: 58, MP40: 12, M43 STIELHANDGRANATE: 1",https://server2.82nd.gg/#/gamescoreboard/28138
Steam ID,U2F | 🅿Λ𝓢卄ΛNN◐[DmC,70,22,3.18,13,1.05,0.33,3,0,0,0,9.00,1.00,Bafus: 3,Serman: 10,"MP40: 57, S-MINE: 6, KARABINER 98K: 5, FELDSPATEN: 1, M43 STIELHANDGRANATE: 1",https://server2.82nd.gg/#/gamescoreboard/28129
Steam ID,Tyrone,73,22,3.32,24,0.99,0.3,3,1,1,1,13.00,0.00,BAPAKAO: 3,Affkaerix: 6,"88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]: 37, FG42 x4: 23, COAXIAL MG34 [Sd.Kfz.181 Tiger 1]: 9, UNKNOWN: 1, WALTHER P38: 1, KARABINER 98K x8: 1, 50mm KwK 39/1 [Sd.Kfz.234 Puma]: 1",https://server2.82nd.gg/#/gamescoreboard/28125
Steam ID,Shellcarnage,81,21,3.86,53,0.92,0.24,3,0,0,0,10.00,1.00,You can now ragequit: 4,The Chocolate Jesus: 4,"150MM HOWITZER [sFH 18]: 53, GEWEHR 43: 23, 75MM CANNON [PAK 40]: 3, UNKNOWN: 1, M1A1 AT MINE: 1",https://server2.82nd.gg/#/gamescoreboard/28093
Steam ID,Sgt. Nimura,70,19,3.68,14,0.8,0.22,3,6,3,1,14.00,1.00,Aviator: 4,RubberMonkey: 3,"KARABINER 98K: 33, 75MM CANNON [Sd.Kfz.161 Panzer IV]: 13, PANZERSCHRECK: 6, MP40: 5, SATCHEL: 4, MG42: 3, TELLERMINE 43: 2, LUGER P08: 1, GMC CCKW 353 (Transport): 1, 150MM HOWITZER [sFH 18]: 1, COAXIAL MG34 [Sd.Kfz.161 Panzer IV]: 1",https://server2.82nd.gg/#/gamescoreboard/28093
Steam ID,todo_,70,15,4.67,11,0.78,0.17,2,0,0,0,12.00,1.00,[82AD] WinchesteR: 4,[82AD] Sickb0y: 7,FG42 x4: 70,https://server2.82nd.gg/#/gamescoreboard/28087
Steam ID,WarriorPoet,77,0,77,77,1.88,0,0,5,0,0,0.00,167.00,,ﭢ✯Archon✯ﭢ: 6,"150MM HOWITZER [sFH 18]: 76, UNKNOWN: 1",https://server2.82nd.gg/#/gamescoreboard/28084
Steam ID,rastaman234,72,5,14.4,30,0.83,0.06,1,3,0,0,33.00,7.00,[82AD] Jacko: 3,Buck: 5,"76MM M1 GUN [Sherman M4A3E2(76)]: 56, COAXIAL M1919 [Sherman M4A3E2(76)]: 14, COAXIAL M1919 [Stuart M5A1]: 1, COAXIAL M1919 [M8 Greyhound]: 1",https://server2.82nd.gg/#/gamescoreboard/28079
Steam ID,tevfik,69,19,3.63,16,0.79,0.22,6,0,0,0,15.00,0.00,[82AD] Biggles: 3,robimarko_CRO: 6,"M1903 SPRINGFIELD: 68, MK2 GRENADE: 1",https://server2.82nd.gg/#/gamescoreboard/28069
Steam ID,Sephtis,101,2,50.5,79,1.92,0.04,1,0,0,0,26.00,16.00,Dum: 1,Mayor Zero: 7,"150MM HOWITZER [sFH 18]: 78, MG42: 22, UNKNOWN: 1",https://server2.82nd.gg/#/gamescoreboard/28061
Steam ID,Ramirez,96,8,12,46,1.22,0.1,3,2,0,0,24.00,4.00,Elwood_meMops: 5,☜ ㋡♋MaRiO♋㋡ ☞: 8,"75MM CANNON [Sd.Kfz.171 Panther]: 80, COAXIAL MG34 [Sd.Kfz.171 Panther]: 9, 20MM KWK 30 [Sd.Kfz.121 Luchs]: 6, 75MM CANNON [Sd.Kfz.161 Panzer IV]: 1",https://server2.82nd.gg/#/gamescoreboard/28048
Steam ID,Pinner,70,35,2,17,0.68,0.34,5,0,2,1,16.00,0.00,Jakubenson: 3,moomoose: 5,"GEWEHR 43: 51, MP40: 16, UNKNOWN: 1, LUGER P08: 1, TELLERMINE 43: 1",https://server2.82nd.gg/#/gamescoreboard/28046
Steam ID,PanzerElite2025,79,10,7.9,20,0.77,0.1,3,7,1,1,17.00,0.00,Sjoerdillery: 3,adam: 4,"BOMBING RUN: 57, STRAFING RUN: 18, TELLERMINE 43: 3, M1A1 THOMPSON: 1",https://server2.82nd.gg/#/gamescoreboard/28046
Steam ID,OOF,83,42,1.98,11,1.01,0.51,5,1,0,0,9.00,0.00,Victory: 4,=7Cav=RCT.Sheridan.R: 4,"KARABINER 98K: 75, M43 STIELHANDGRANATE: 8",https://server2.82nd.gg/#/gamescoreboard/28046
Steam ID,Nuxus342,97,11,8.82,73,1.1,0.13,4,2,0,0,44.00,1.00,Nilkson: 4,NicNichols: 5,"150MM HOWITZER [sFH 18]: 89, GEWEHR 43: 8",https://server2.82nd.gg/#/gamescoreboard/28045
Steam ID,Nilkson,91,15,6.07,33,1.03,0.17,2,0,0,0,19.00,1.00,PapaEU: 3,[82AD]Orange Wiggle: 6,"M1903 SPRINGFIELD: 90, UNKNOWN: 1",https://server2.82nd.gg/#/gamescoreboard/28045
Steam ID,walker47766,77,6,12.83,68,1.21,0.09,1,1,0,0,30.00,5.00,d o g h o t: 2,LOADING...: 9,"20MM KWK 30 [Sd.Kfz.121 Luchs]: 50, COAXIAL MG34 [Sd.Kfz.121 Luchs]: 18, HULL MG34 [Sd.Kfz.161 Panzer IV]: 5, 88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]: 3, HULL MG34: 1",https://server2.82nd.gg/#/gamescoreboard/28040
Steam ID,Raven,145,7,20.71,111,1.76,0.08,3,3,0,0,54.00,1.00,colttrain: 2,Sean: 10,"155MM HOWITZER [M114]: 141, M1A1 THOMPSON: 2, UNKNOWN: 1, MK2 GRENADE: 1",https://server2.82nd.gg/#/gamescoreboard/28034
Steam ID,TheWombRaider,98,11,8.91,36,1.13,0.13,1,1,1,1,27.00,1.00,Anchovy: 1,tomato88: 5,"M1 GARAND: 41, 155MM HOWITZER [M114]: 26, BOMBING RUN: 16, STRAFING RUN: 15",https://server2.82nd.gg/#/gamescoreboard/28031
Steam ID,Sean,72,22,3.27,35,0.88,0.27,5,3,1,1,9.00,0.00,Badgerface: 4,tomato88: 8,"155MM HOWITZER [M114]: 54, M1A1 THOMPSON: 17, UNKNOWN: 1",https://server2.82nd.gg/#/gamescoreboard/28031
Steam ID,tywells2244,77,16,4.81,28,0.91,0.19,5,10,0,0,18.00,0.00,pride: 5,Giga Jack: 5,"150MM HOWITZER [sFH 18]: 59, BOMBING RUN: 9, GEWEHR 43: 4, STRAFING RUN: 4, MP40: 1",https://server2.82nd.gg/#/gamescoreboard/28021
Steam ID,SetRuGa,72,24,3,19,1.11,0.37,4,3,1,1,11.00,0.00,Cell: 5,Cell: 7,"MP40: 38, GEWEHR 43: 31, UNKNOWN: 2, S-MINE: 1",https://server2.82nd.gg/#/gamescoreboard/28017
Steam ID,Бырлик,102,3,34,60,1.34,0.04,1,8,0,0,54.00,9.00,SexyRick: 1,Memez_R_Dreamz: 9,"155MM HOWITZER [M114]: 88, M1A1 THOMPSON: 12, MK2 GRENADE: 2",https://server2.82nd.gg/#/gamescoreboard/28006
Steam ID,Pote,67,3,22.33,50,1.32,0.06,1,1,0,0,24.00,10.00,Kaffe: 1,RecklessEvil: 6,"75MM CANNON [Sd.Kfz.161 Panzer IV]: 49, COAXIAL MG34 [Sd.Kfz.161 Panzer IV]: 10, COAXIAL MG34 [Sd.Kfz.121 Luchs]: 7, 20MM KWK 30 [Sd.Kfz.121 Luchs]: 1",https://server2.82nd.gg/#/gamescoreboard/27999
Steam ID,Taralďßen,96,17,5.65,21,1.26,0.22,2,0,0,0,13.00,0.00,Brick: 4,Marxman: 4,"KARABINER 98K x8: 94, UNKNOWN: 1, WALTHER P38: 1",https://server2.82nd.gg/#/gamescoreboard/27995
Steam ID,spur15,69,3,23,30,1.02,0.04,1,0,0,0,28.00,3.00,Meat: 1,Dezzerker: 5,"KARABINER 98K x8: 67, WALTHER P38: 2",https://server2.82nd.gg/#/gamescoreboard/27994
Steam ID,ProxiE,70,22,3.18,11,1.1,0.34,3,1,0,0,12.00,0.00,Diabolik: 3,ThePartyToaster: 5,"KARABINER 98K x8: 36, FG42 x4: 32, WALTHER P38: 2",https://server2.82nd.gg/#/gamescoreboard/27994
Steam ID,Tommy Shelby,73,10,7.3,13,1.19,0.16,2,0,0,0,11.00,0.00,Matthewlauj: 2,Flo: 5,"20MM KWK 30 [Sd.Kfz.121 Luchs]: 13, MG42: 11, MP40: 11, COAXIAL MG34 [Sd.Kfz.234 Puma]: 11, KARABINER 98K: 9, COAXIAL MG34 [Sd.Kfz.121 Luchs]: 9, 50mm KwK 39/1 [Sd.Kfz.234 Puma]: 5, Sd.Kfz.234 Puma: 4",https://server2.82nd.gg/#/gamescoreboard/27992
Steam ID,Wilko,71,3,23.67,42,1.04,0.04,2,2,1,1,34.00,2.00,FraG: 2,Simplist: 5,"D-5T 85MM [IS-1]: 28, 76MM ZiS-5 [T34/76]: 19, COAXIAL DT [IS-1]: 13, COAXIAL DT [T34/76]: 10, NAGANT M1895: 1",https://server2.82nd.gg/#/gamescoreboard/27986
