Steam ID,Name,Kills,Deaths,K/D,Max kill streak,Kill(s) / minute,Death(s) / minute,Max death streak,Max TK streak,Death by TK,Death by TK Streak,(aprox.) Longest life min.,(aprox.) Shortest life secs.,Nemesis,Victim,Weapons,game_id
Steam ID,sn00keh,68,6,11.33,62,0.77,0.07,4,1,0,0,62.00,1.00,✨[LYF]TransGoat🐐✨: 2,Kiili: 5,"76MM ZiS-5 [T34/76]: 40, D-5T 85MM [IS-1]: 17, COAXIAL DT [T34/76]: 6, COAXIAL DT [IS-1]: 5",https://server2.82nd.gg/#/gamescoreboard/27983
Steam ID,pride,66,24,2.75,17,0.75,0.27,4,1,0,0,10.00,1.00,CapriSunSex: 4,Jake: 5,"SCOPED MOSIN NAGANT 91/30: 50, 122MM HOWITZER [M1938 (M-30)]: 16",https://server2.82nd.gg/#/gamescoreboard/27983
Steam ID,TootTheFloot,96,3,32,53,1.07,0.03,1,7,0,0,42.00,18.00,Flaerp: 1,[82AD] 1Lung McClung: 5,"155MM HOWITZER [M114]: 42, 76MM M1 GUN [Sherman M4A3E2(76)]: 37, COAXIAL M1919 [Sherman M4A3E2(76)]: 15, S-MINE: 1, COAXIAL M1919 [Sherman M4A3(75)W]: 1",https://server2.82nd.gg/#/gamescoreboard/27982
Steam ID,noeller202,74,22,3.36,44,1.04,0.31,6,1,1,1,25.00,0.00,Fuglen: 6,jann: 7,"155MM HOWITZER [M114]: 60, M3 GREASE GUN: 13, UNKNOWN: 1",https://server2.82nd.gg/#/gamescoreboard/27976
Steam ID,Mr.Anderson,78,7,11.14,75,0.97,0.09,4,6,1,1,63.00,1.00,Mauzerd: 3,Xsite: 8,"76MM M1 GUN [Sherman M4A3E2(76)]: 67, COAXIAL M1919 [Sherman M4A3E2(76)]: 6, M97 TRENCH GUN: 4, UNKNOWN: 1",https://server2.82nd.gg/#/gamescoreboard/27976
Steam ID,Mr Sneak Man,150,0,150,150,1.95,0,0,2,0,0,0.00,167.00,,[LYF]Insane Urpist: 12,"150MM HOWITZER [sFH 18]: 149, UNKNOWN: 1",https://server2.82nd.gg/#/gamescoreboard/27975
Steam ID,Vossakurwa,87,1,87,87,1.39,0.02,1,5,0,0,58.00,58.00,DrOcto: 1,Cheetobreath: 8,"150MM HOWITZER [sFH 18]: 86, M2 AP MINE: 1",https://server2.82nd.gg/#/gamescoreboard/27949
Steam ID,syn,206,6,34.33,94,2.33,0.07,3,6,1,1,35.00,-1.00,Acroc Odrama: 2,jbonesz1: 12,"150MM HOWITZER [sFH 18]: 200, KARABINER 98K: 3, PANZERSCHRECK: 2, M2 AP MINE: 1",https://server2.82nd.gg/#/gamescoreboard/27945
Steam ID,Ogbo,70,4,17.5,69,2.56,0.15,2,2,0,0,20.00,2.00,Kuma: 2,Nomad_1: 7,"155MM HOWITZER [M114]: 68, UNKNOWN: 1, M1A1 THOMPSON: 1",https://server2.82nd.gg/#/gamescoreboard/27924
Steam ID,Robvyl,106,11,9.64,52,1.19,0.12,3,6,0,0,31.00,1.00,Barney: 7,Vader des Vaderlands: 6,"150MM HOWITZER [sFH 18]: 100, MP40: 5, UNKNOWN: 1",https://server2.82nd.gg/#/gamescoreboard/27922
Steam ID,󠀡⁧Skate,90,23,3.91,16,1.13,0.29,3,0,0,0,10.00,0.00,[82ADr] Tfurca: 3,Prz: 9,"M1 GARAND: 89, MK2 GRENADE: 1",https://server2.82nd.gg/#/gamescoreboard/27919
Steam ID,Private Paula,72,4,18,66,1.6,0.09,2,1,0,0,19.00,4.00,Chercho: 4,Ack: 4,"155MM HOWITZER [M114]: 70, S-MINE: 1, M1 GARAND: 1",https://server2.82nd.gg/#/gamescoreboard/27917
Steam ID,RagES,143,1,143,143,2.21,0.02,1,7,0,0,61.00,61.00,[82AD] Jacko: 1,Warneuto: 8,"155MM HOWITZER [M114]: 142, M1 CARBINE: 1",https://server2.82nd.gg/#/gamescoreboard/27905
Steam ID,Ruralli,102,7,14.57,77,1.47,0.1,2,1,0,0,23.00,1.00,[T5G]Prometheus: 5,[DIB]-Huubmans: 7,"150MM HOWITZER [sFH 18]: 92, LUGER P08: 5, COAXIAL MG34 [Sd.Kfz.234 Puma]: 3, Sd.Kfz.234 Puma: 1, HULL MG34 [Sd.Kfz.171 Panther]: 1",https://server2.82nd.gg/#/gamescoreboard/27901
Steam ID,Spearhead,68,28,2.43,10,1.18,0.48,3,0,0,0,6.00,1.00,[ARC] Shifty: 3,Wan: 4,"M1A1 THOMPSON: 65, MK2 GRENADE: 2, UNKNOWN: 1",https://server2.82nd.gg/#/gamescoreboard/27882
Steam ID,PuffDragon,79,14,5.64,22,0.99,0.18,2,0,0,0,20.00,1.00,SnivellingGold2: 2,MakinBacon: 7,"KARABINER 98K: 73, PANZERSCHRECK: 6",https://server2.82nd.gg/#/gamescoreboard/27882
Steam ID,Patmarker,67,8,8.38,40,0.76,0.09,2,2,0,0,24.00,4.00,rastaman234: 3,Alex1b0ss: 4,"75MM M3 GUN [Sherman M4A3E2]: 38, 76MM M1 GUN [Sherman M4A3E2(76)]: 9, COAXIAL M1919 [Sherman M4A3E2]: 6, 75MM CANNON [Sherman M4A3(75)W]: 5, 37MM CANNON [Stuart M5A1]: 3, M6 37mm [M8 Greyhound]: 2, COAXIAL M1919 [M8 Greyhound]: 2, COAXIAL M1919 [Sherman M4A3E2(76)]: 2",https://server2.82nd.gg/#/gamescoreboard/27875
Steam ID,Spearhead,102,26,3.92,15,1.25,0.32,2,0,0,0,13.00,0.00,Vietnamese Jesus: 3,Cash: 9,"GEWEHR 43: 101, UNKNOWN: 1",https://server2.82nd.gg/#/gamescoreboard/27871
Steam ID,Zero,71,3,23.67,58,1.26,0.05,2,0,0,0,30.00,6.00,Trappo: 1,Trappo: 5,"20MM KWK 30 [Sd.Kfz.121 Luchs]: 31, COAXIAL MG34 [Sd.Kfz.121 Luchs]: 27, 50mm KwK 39/1 [Sd.Kfz.234 Puma]: 7, COAXIAL MG34 [Sd.Kfz.234 Puma]: 6",https://server2.82nd.gg/#/gamescoreboard/27865
Steam ID,REDLEEEEEEEEEEEEEEEE,68,21,3.24,15,0.79,0.24,2,0,0,0,22.00,0.00,Bender: 2,deaddeaddead: 4,"M1 GARAND: 56, BOMBING RUN: 6, STRAFING RUN: 5, UNKNOWN: 1",https://server2.82nd.gg/#/gamescoreboard/27862
Steam ID,SovietDoge,108,5,21.6,45,1.26,0.06,2,2,0,0,24.00,3.00,Muller: 2,Muller: 6,"76MM M1 GUN [Sherman M4A3E2(76)]: 44, COAXIAL M1919 [Sherman M4A3E2(76)]: 28, 75MM M3 GUN [Sherman M4A3E2]: 20, 75MM CANNON [Sherman M4A3(75)W]: 10, COAXIAL M1919 [Sherman M4A3(75)W]: 4, COAXIAL M1919 [Sherman M4A3E2]: 2",https://server2.82nd.gg/#/gamescoreboard/27855
Steam ID,ThroatHammer1,80,1,80,80,0.91,0.01,1,14,0,0,7.00,7.00,TheShadow5078: 1,Mahk: 8,"155MM HOWITZER [M114]: 79, UNKNOWN: 1",https://server2.82nd.gg/#/gamescoreboard/27839
Steam ID,Sir Zias,80,6,13.33,48,0.92,0.07,2,0,1,1,28.00,1.00,Snoker: 1,CptDeathSpank: 4,"76MM M1 GUN [Sherman M4A3E2(76)]: 52, COAXIAL M1919 [Sherman M4A3E2(76)]: 20, M1A1 AT MINE: 5, COAXIAL M1919: 1, M1A1 THOMPSON: 1, Sd.Kfz 251 Half-track: 1",https://server2.82nd.gg/#/gamescoreboard/27835
Steam ID,Spearhead,93,28,3.32,17,1.06,0.32,4,0,0,0,9.00,1.00,AmSo_AxelFoley: 3,Prz: 5,"GEWEHR 43: 88, KARABINER 98K: 2, MP40: 1, UNKNOWN: 1, M43 STIELHANDGRANATE: 1",https://server2.82nd.gg/#/gamescoreboard/27834
Steam ID,Spearhead,93,39,2.38,25,1.24,0.52,5,0,0,0,9.00,0.00,Mattle: 6,Hinkulainen: 7,"M1 GARAND: 83, BAZOOKA: 8, UNKNOWN: 1, MK2 GRENADE: 1",https://server2.82nd.gg/#/gamescoreboard/27823
Steam ID,Summer,69,0,69,69,1.11,0,0,4,0,0,0.00,167.00,,Skipper: 5,"75MM CANNON [Sd.Kfz.171 Panther]: 43, 75MM CANNON [Sd.Kfz.161 Panzer IV]: 20, COAXIAL MG34 [Sd.Kfz.161 Panzer IV]: 3, COAXIAL MG34 [Sd.Kfz.171 Panther]: 2, M1A1 AT MINE: 1",https://server2.82nd.gg/#/gamescoreboard/27822
Steam ID,Spearhead,69,26,2.65,23,1.14,0.43,3,0,0,0,16.00,0.00,[82AD] R3mba: 3,[82AD] funkyflor25: 7,"GEWEHR 43: 55, STG44: 12, UNKNOWN: 1, M43 STIELHANDGRANATE: 1",https://server2.82nd.gg/#/gamescoreboard/27819
Steam ID,VlambeerRon | Knorre,66,38,1.74,9,0.75,0.43,4,1,1,1,6.00,1.00,Dzintarix: 4,Sydo: 4,"M1918A2 BAR: 53, MK2 GRENADE: 5, BROWNING M1919: 5, UNKNOWN: 2, COLT M1911: 1",https://server2.82nd.gg/#/gamescoreboard/27818
Steam ID,Synthex420,65,16,4.06,59,0.81,0.2,5,1,0,0,29.00,0.00,DeveKemal🐪: 9,Sprezzy: 6,"155MM HOWITZER [M114]: 58, M1A1 THOMPSON: 4, BROWNING M1919: 2, UNKNOWN: 1",https://server2.82nd.gg/#/gamescoreboard/27813
Steam ID,Si1ent_Den,77,11,7,17,1.01,0.14,2,0,0,0,16.00,0.00,JT: 2,WhiteMamba: 7,"KARABINER 98K x8: 76, WALTHER P38: 1",https://server2.82nd.gg/#/gamescoreboard/27807
Steam ID,SMP,89,7,12.71,30,1.81,0.14,2,0,0,0,14.00,2.00,Lt. UnrealMarine: 2,obey1169: 8,"KARABINER 98K x8: 75, WALTHER P38: 12, M43 STIELHANDGRANATE: 2",https://server2.82nd.gg/#/gamescoreboard/27800
Steam ID,U2F | ANDREEV,79,26,3.04,10,0.9,0.3,5,0,0,0,12.00,0.00,Gustiner: 2,Julius Geezer: 5,"M1 GARAND: 66, M1A1 THOMPSON: 7, MK2 GRENADE: 5, M3 KNIFE: 1",https://server2.82nd.gg/#/gamescoreboard/27794
Steam ID,PuffDragon,68,11,6.18,11,1.3,0.21,1,0,0,0,8.00,1.00,[82AD] R3mba: 2,[82AD] Fog: 4,"KARABINER 98K: 65, PANZERSCHRECK: 3",https://server2.82nd.gg/#/gamescoreboard/27793
Steam ID,weehooseplant,69,29,2.38,19,0.84,0.35,5,0,0,0,11.00,0.00,Jmclma: 3,byzoz: 5,"MG42: 67, GMC CCKW 353 (Transport): 2",https://server2.82nd.gg/#/gamescoreboard/27791
Steam ID,r00ze,79,3,26.33,40,1.03,0.04,2,2,0,0,31.00,6.00,Skithög: 2,filmcom: 6,"75MM CANNON [Sd.Kfz.171 Panther]: 68, COAXIAL MG34 [Sd.Kfz.171 Panther]: 11",https://server2.82nd.gg/#/gamescoreboard/27769
Steam ID,Petar,69,15,4.6,44,0.77,0.17,5,4,0,0,18.00,1.00,[82AD] Lorgenom: 6,[82AD] Lorgenom: 8,"155MM HOWITZER [M114]: 59, M1 GARAND: 10",https://server2.82nd.gg/#/gamescoreboard/27762
Steam ID,Shellcarnage,84,35,2.4,12,1.23,0.51,3,0,0,0,7.00,0.00,ZeeZee1911: 4,TheFounder: 5,"MG42: 53, KARABINER 98K: 22, GEWEHR 43: 4, MP40: 3, LUGER P08: 1, M43 STIELHANDGRANATE: 1",https://server2.82nd.gg/#/gamescoreboard/27760
Steam ID,vanajet,68,31,2.19,12,0.84,0.39,4,1,0,0,8.00,0.00,bert: 3,Major R. Winters: 5,"M1 GARAND: 62, MK2 GRENADE: 6",https://server2.82nd.gg/#/gamescoreboard/27756
Steam ID,Shellcarnage,81,8,10.12,39,0.93,0.09,2,2,0,0,45.00,1.00,[82AD] ZemunBRE: 3,DrBeaky: 5,"150MM HOWITZER [sFH 18]: 69, MP40: 12",https://server2.82nd.gg/#/gamescoreboard/27753
Steam ID,Todesfalke,66,6,11,30,0.8,0.07,1,1,1,1,23.00,3.00,[82AD] Cpt Nixon: 2,SoxtKobraKiller: 4,"75MM CANNON [Sd.Kfz.161 Panzer IV]: 37, 75MM CANNON [Sd.Kfz.171 Panther]: 11, 88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]: 8, COAXIAL MG34 [Sd.Kfz.161 Panzer IV]: 6, COAXIAL MG34 [Sd.Kfz.171 Panther]: 2, STG44: 1, COAXIAL MG34 [Sd.Kfz.181 Tiger 1]: 1",https://server2.82nd.gg/#/gamescoreboard/27752
Steam ID,Optik,87,3,29,86,1.63,0.06,2,6,0,0,6.00,1.00,QDL: 1,Aegis_Spirit: 6,"150MM HOWITZER [sFH 18]: 86, STG44: 1",https://server2.82nd.gg/#/gamescoreboard/27723
Steam ID,YuanWinzz,70,6,11.67,35,0.82,0.07,1,1,0,0,31.00,2.00,Major Booty: 2,IceFoxGM: 5,"76MM M1 GUN [Sherman M4A3E2(76)]: 48, COAXIAL M1919 [Sherman M4A3E2(76)]: 12, M1 GARAND: 7, COAXIAL M1919 [M8 Greyhound]: 2, M6 37mm [M8 Greyhound]: 1",https://server2.82nd.gg/#/gamescoreboard/27710
Steam ID,t3st1ngth3w4t3r5,75,23,3.26,13,0.89,0.27,3,3,0,0,13.00,1.00,Kessu_3: 3,knox: 7,"M1 GARAND: 61, BAZOOKA: 7, MK2 GRENADE: 5, S-MINE: 1, M3 KNIFE: 1",https://server2.82nd.gg/#/gamescoreboard/27710
Steam ID,Shellcarnage,65,28,2.32,8,0.74,0.32,4,0,2,1,6.00,1.00,t3st1ngth3w4t3r5: 3,t3st1ngth3w4t3r5: 8,"MP40: 37, SATCHEL: 10, KARABINER 98K: 10, TELLERMINE 43: 5, FELDSPATEN: 1, PANZERSCHRECK: 1, M43 STIELHANDGRANATE: 1",https://server2.82nd.gg/#/gamescoreboard/27704
Steam ID,TheGreatPete05,70,14,5,32,0.8,0.16,4,3,0,0,24.00,1.00,Summer: 10,christophe.xavier: 6,"150MM HOWITZER [sFH 18]: 65, MP40: 5",https://server2.82nd.gg/#/gamescoreboard/27698
Steam ID,Sir_Cartman,113,20,5.65,85,1.29,0.23,8,7,0,0,25.00,1.00,Keiding: 16,Yastiano: 6,"150MM HOWITZER [sFH 18]: 101, GEWEHR 43: 7, M1A1 AT MINE: 4, UNKNOWN: 1",https://server2.82nd.gg/#/gamescoreboard/27690
Steam ID,UNK_GREEN,68,49,1.39,6,0.49,0.35,5,0,2,1,17.00,0.00,Natrium: 4,Natrium: 4,"M1 GARAND: 52, GEWEHR 43: 10, UNKNOWN: 3, MK2 GRENADE: 2, S-MINE: 1",https://server2.82nd.gg/#/gamescoreboard/27683
Steam ID,UNK_BLUE,67,41,1.63,7,0.49,0.3,4,1,1,1,14.00,1.00,Natrium: 4,jameselliott93: 5,"M1918A2 BAR: 42, GEWEHR 43: 22, MK2 GRENADE: 2, UNKNOWN: 1",https://server2.82nd.gg/#/gamescoreboard/27683
Steam ID,Thorseus,99,40,2.48,10,0.58,0.23,3,1,0,0,14.00,0.00,Chunky Kylito: 5,WeaselDuke: 6,"M1 GARAND: 51, GEWEHR 43: 31, KARABINER 98K: 12, UNKNOWN: 2, MK2 GRENADE: 2, M43 STIELHANDGRANATE: 1",https://server2.82nd.gg/#/gamescoreboard/27680
Steam ID,Shadoweye322,65,24,2.71,18,0.95,0.35,3,0,0,0,9.00,1.00,Hayn: 4,Nuxus342: 4,"M1 GARAND: 62, MK2 GRENADE: 2, UNKNOWN: 1",https://server2.82nd.gg/#/gamescoreboard/27674
Steam ID,The Deep,104,33,3.15,13,1.18,0.37,4,0,1,1,7.00,1.00,Boshi: 3,NK™ Quig_Millenium6: 7,"M1A1 THOMPSON: 100, MK2 GRENADE: 4",https://server2.82nd.gg/#/gamescoreboard/27672
Steam ID,Xanatos,79,30,2.63,15,0.29,0.11,9,0,0,0,17.00,0.00,j_deee: 4,Trinkets: 6,"MG42: 41, GEWEHR 43: 27, M1 GARAND: 11",https://server2.82nd.gg/#/gamescoreboard/27669
Steam ID,Wyhlon,99,49,2.02,16,0.42,0.21,5,0,1,1,25.00,0.00,Hellzer: 3,Pancho: 5,"M1 GARAND: 47, M1903 SPRINGFIELD: 37, GEWEHR 43: 11, KARABINER 98K x8: 4",https://server2.82nd.gg/#/gamescoreboard/27669
Steam ID,vDs,85,53,1.6,14,0.36,0.22,5,2,0,0,21.00,0.00,💛Nikelele💙: 7,anineptfool: 5,"STG44: 46, GEWEHR 43: 22, M43 STIELHANDGRANATE: 8, M1918A2 BAR: 6, M1 GARAND: 2, MK2 GRENADE: 1",https://server2.82nd.gg/#/gamescoreboard/27669
Steam ID,Subs,107,14,7.64,89,0.7,0.09,4,11,1,1,68.00,0.00,Attila the Nun: 2,lotus: 7,"150MM HOWITZER [sFH 18]: 80, M1A1 THOMPSON: 14, GEWEHR 43: 9, MK2 GRENADE: 2, KARABINER 98K: 1, M43 STIELHANDGRANATE: 1",https://server2.82nd.gg/#/gamescoreboard/27669
Steam ID,Towerful,81,28,2.89,11,0.75,0.26,3,0,0,0,15.00,1.00,shva: 2,iBelg: 7,"FG42: 64, M1A1 THOMPSON: 15, M43 STIELHANDGRANATE: 2",https://server2.82nd.gg/#/gamescoreboard/27665
Steam ID,REV,73,20,3.65,12,0.66,0.18,2,1,1,1,19.00,1.00,hotdog: 2,Dennoc7: 4,"KARABINER 98K: 66, M1 GARAND: 6, M24 STIELHANDGRANATE: 1",https://server2.82nd.gg/#/gamescoreboard/27665
Steam ID,Skirken,76,6,12.67,38,0.86,0.07,3,1,0,0,34.00,6.00,Mitch: 1,Captain Gorilla: 4,"75MM CANNON [Sd.Kfz.171 Panther]: 45, 75MM CANNON [Sd.Kfz.161 Panzer IV]: 17, COAXIAL MG34 [Sd.Kfz.171 Panther]: 11, COAXIAL MG34 [Sd.Kfz.161 Panzer IV]: 3",https://server2.82nd.gg/#/gamescoreboard/27650
Steam ID,Rockamockafo,137,12,11.42,24,1.54,0.14,2,0,2,1,16.00,1.00,Flah: 2,Xenon: 6,"M1918A2 BAR: 132, MK2 GRENADE: 3, UNKNOWN: 1, M3 KNIFE: 1",https://server2.82nd.gg/#/gamescoreboard/27635
Steam ID,WILD KYLE,67,9,7.44,65,1.12,0.15,7,7,0,0,5.00,1.00,EXCELLENT!: 2,Mr. Garfield: 7,"155MM HOWITZER [M114]: 66, M1918A2 BAR: 1",https://server2.82nd.gg/#/gamescoreboard/27629
Steam ID,SUQ MADIQ,68,20,3.4,18,0.76,0.22,4,0,0,0,14.00,1.00,Siamciaramcia: 4,amandsingh14: 5,"M1 CARBINE: 66, UNKNOWN: 1, 155MM HOWITZER [M114]: 1",https://server2.82nd.gg/#/gamescoreboard/27624
Steam ID,skog,68,13,5.23,27,0.76,0.15,2,0,0,0,14.00,1.00,Krebin: 3,Mike Finnigan: 6,"50mm KwK 39/1 [Sd.Kfz.234 Puma]: 26, 20MM KWK 30 [Sd.Kfz.121 Luchs]: 11, KARABINER 98K: 10, COAXIAL MG34 [Sd.Kfz.234 Puma]: 7, 75MM CANNON [Sd.Kfz.161 Panzer IV]: 5, COAXIAL MG34 [Sd.Kfz.121 Luchs]: 5, COAXIAL MG34 [Sd.Kfz.161 Panzer IV]: 2, UNKNOWN: 1, M43 STIELHANDGRANATE: 1",https://server2.82nd.gg/#/gamescoreboard/27624
Steam ID,Shellcarnage,71,13,5.46,19,1.24,0.23,2,0,0,0,17.00,1.00,Gigzee: 2,Lucifer: 5,"GEWEHR 43: 35, KARABINER 98K: 18, MP40: 8, M43 STIELHANDGRANATE: 8, UNKNOWN: 2",https://server2.82nd.gg/#/gamescoreboard/27617
Steam ID,Shellcarnage,89,8,11.12,79,2.44,0.22,5,0,0,0,18.00,1.00,Dildo Baggings: 3,shortfella: 6,"155MM HOWITZER [M114]: 75, BROWNING M1919: 7, M1A1 THOMPSON: 5, TELLERMINE 43: 2",https://server2.82nd.gg/#/gamescoreboard/27610
Steam ID,Snake,70,15,4.67,18,1.45,0.31,2,0,0,0,7.00,1.00,☯Skullzy: 3,TheDancingClown: 5,"GEWEHR 43: 49, MG34: 20, KARABINER 98K: 1",https://server2.82nd.gg/#/gamescoreboard/27602
Steam ID,ܔܛܔܔKnee,65,23,2.83,17,0.76,0.27,3,0,1,1,8.00,0.00,Bingle McCringle: 3,Shin00bi: 6,"GEWEHR 43: 62, M43 STIELHANDGRANATE: 3",https://server2.82nd.gg/#/gamescoreboard/27593
Steam ID,Zipflzuechr,65,13,5,14,0.76,0.15,2,3,0,0,13.00,1.00,rothkop: 2,[PBS] Mister E: 5,"MG34: 29, GEWEHR 43: 19, MP40: 9, WALTHER P38: 2, KARABINER 98K: 2, M43 STIELHANDGRANATE: 2, UNKNOWN: 1, FELDSPATEN: 1",https://server2.82nd.gg/#/gamescoreboard/27593
Steam ID,Towerful,70,20,3.5,15,0.67,0.19,3,0,0,0,21.00,1.00,[82AD] Zero: 4,Vette fan: 8,"MG42: 56, M1903 SPRINGFIELD: 10, COLT M1911: 2, UNKNOWN: 1, LUGER P08: 1",https://server2.82nd.gg/#/gamescoreboard/27593
Steam ID,PepegaPeek HAGRID,106,0,106,106,3.61,0,0,2,1,1,26.00,26.00,,nascar speed: 7,150MM HOWITZER [sFH 18]: 106,https://server2.82nd.gg/#/gamescoreboard/27592
Steam ID,Snake,80,10,8,29,1.62,0.2,3,0,1,1,17.00,1.00,Vanhille: 2,Chris Baker: 5,"MG34: 76, WALTHER P38: 2, STG44: 1, GEWEHR 43: 1",https://server2.82nd.gg/#/gamescoreboard/27587
Steam ID,PepegaPeek HAGRID,75,14,5.36,62,1.56,0.29,4,1,0,0,22.00,1.00,H3nDriX: 2,wafflefriet: 5,"75MM CANNON [Sherman M4A3(75)W]: 53, M1918A2 BAR: 12, COAXIAL M1919 [Sherman M4A3(75)W]: 6, HULL M1919 [Sherman M4A3(75)W]: 3, UNKNOWN: 1",https://server2.82nd.gg/#/gamescoreboard/27587
Steam ID,SkitsliTV,71,13,5.46,12,0.98,0.18,2,1,1,1,16.00,1.00,Bobby C: 3,Deckard Cain: 5,"KARABINER 98K x8: 68, UNKNOWN: 3",https://server2.82nd.gg/#/gamescoreboard/27566
